"Latent_Trait_Order","Latent_Trait","Algorithm","value"
6,-1.68581325153062,"2900_weka.LADTree",0.25375
6,-1.68581325153062,"2647_weka.Logistic",0.545
6,-1.68581325153062,"2903_weka.AdaBoostM1_DecisionStump",0.0125
6,-1.68581325153062,"2904_weka.AdaBoostM1_J48",0.525
6,-1.68581325153062,"2906_weka.Bagging_REPTree",0.529375
6,-1.68581325153062,"6250_weka.DecisionTable",0.286875
6,-1.68581325153062,"6378_weka.LogitBoost_DecisionStump",0.5
7,-1.49370044887471,"8990_weka.MultilayerPerceptron",0.384
7,-1.49370044887471,"8994_weka.MultilayerPerceptron",0.408
7,-1.49370044887471,"8995_weka.MultilayerPerceptron",0.396
7,-1.49370044887471,"2869_weka.SMO_PolyKernel",0.418
7,-1.49370044887471,"2361_weka.OneR",0.414
7,-1.49370044887471,"2362_weka.J48",0.516
7,-1.49370044887471,"2364_weka.IBk",0.384
7,-1.49370044887471,"2367_weka.REPTree",0.546
7,-1.49370044887471,"2368_weka.RandomTree",0.356
7,-1.49370044887471,"2369_weka.RandomForest",0.53
7,-1.49370044887471,"2370_weka.LMT",0.474
7,-1.49370044887471,"2371_weka.HoeffdingTree",0.384
7,-1.49370044887471,"2882_weka.SMO_RBFKernel",0.384
7,-1.49370044887471,"2373_weka.JRip",0.496
7,-1.49370044887471,"2889_weka.IBk",0.424
7,-1.49370044887471,"2891_weka.HyperPipes",0.088
7,-1.49370044887471,"2381_weka.NaiveBayes",0.378
7,-1.49370044887471,"2893_weka.OLM",0.112
7,-1.49370044887471,"2894_weka.FURIA",0.502
7,-1.49370044887471,"6352_weka.BayesNet",0.378
7,-1.49370044887471,"2897_weka.ConjunctiveRule",0.372
7,-1.49370044887471,"2898_weka.SimpleCart",0.522
7,-1.49370044887471,"6355_weka.AdaBoostM1_NaiveBayes",0.378
7,-1.49370044887471,"2900_weka.LADTree",0.542
7,-1.49370044887471,"2647_weka.Logistic",0.392
7,-1.49370044887471,"2903_weka.AdaBoostM1_DecisionStump",0.362
7,-1.49370044887471,"2904_weka.AdaBoostM1_J48",0.512
7,-1.49370044887471,"2906_weka.Bagging_REPTree",0.542
7,-1.49370044887471,"6250_weka.DecisionTable",0.402
7,-1.49370044887471,"6378_weka.LogitBoost_DecisionStump",0.388
8,-1.4250684958191,"8990_weka.MultilayerPerceptron",0.427143
8,-1.4250684958191,"8994_weka.MultilayerPerceptron",0.384286
8,-1.4250684958191,"8995_weka.MultilayerPerceptron",0.39
8,-1.4250684958191,"2869_weka.SMO_PolyKernel",0.421429
8,-1.4250684958191,"2361_weka.OneR",0.462857
8,-1.4250684958191,"2362_weka.J48",0.511429
8,-1.4250684958191,"2364_weka.IBk",0.364286
8,-1.4250684958191,"2367_weka.REPTree",0.52
8,-1.4250684958191,"2368_weka.RandomTree",0.488571
8,-1.4250684958191,"2369_weka.RandomForest",0.54
8,-1.4250684958191,"2370_weka.LMT",0.521429
8,-1.4250684958191,"2371_weka.HoeffdingTree",0.425714
8,-1.4250684958191,"2882_weka.SMO_RBFKernel",0.428571
8,-1.4250684958191,"2373_weka.JRip",0.531429
8,-1.4250684958191,"2889_weka.IBk",0.387143
8,-1.4250684958191,"2891_weka.HyperPipes",0.357143
8,-1.4250684958191,"2381_weka.NaiveBayes",0.428571
8,-1.4250684958191,"2893_weka.OLM",0.321429
8,-1.4250684958191,"2894_weka.FURIA",0.478571
8,-1.4250684958191,"6352_weka.BayesNet",0.464286
8,-1.4250684958191,"2897_weka.ConjunctiveRule",0.44
8,-1.4250684958191,"2898_weka.SimpleCart",0.56
8,-1.4250684958191,"6355_weka.AdaBoostM1_NaiveBayes",0.428571
8,-1.4250684958191,"2900_weka.LADTree",0.511429
8,-1.4250684958191,"2647_weka.Logistic",0.422857
8,-1.4250684958191,"2903_weka.AdaBoostM1_DecisionStump",0.435714
8,-1.4250684958191,"2904_weka.AdaBoostM1_J48",0.53
8,-1.4250684958191,"2906_weka.Bagging_REPTree",0.544286
8,-1.4250684958191,"6250_weka.DecisionTable",0.481429
8,-1.4250684958191,"6378_weka.LogitBoost_DecisionStump",0.442857
9,-1.38336540244778,"8990_weka.MultilayerPerceptron",0.507355
9,-1.38336540244778,"8994_weka.MultilayerPerceptron",0.520268
9,-1.38336540244778,"8995_weka.MultilayerPerceptron",0.526643
9,-1.38336540244778,"2869_weka.SMO_PolyKernel",0.449657
9,-1.38336540244778,"2361_weka.OneR",0.464204
9,-1.38336540244778,"2362_weka.J48",0.560314
9,-1.38336540244778,"2364_weka.IBk",0.588591
9,-1.38336540244778,"2367_weka.REPTree",0.539555
9,-1.38336540244778,"2368_weka.RandomTree",0.55966
9,-1.38336540244778,"2369_weka.RandomForest",0.628964
9,-1.38336540244778,"2370_weka.LMT",0.562112
9,-1.38336540244778,"2371_weka.HoeffdingTree",0.417457
9,-1.38336540244778,"2882_weka.SMO_RBFKernel",0.419418
9,-1.38336540244778,"2373_weka.JRip",0.487414
9,-1.38336540244778,"2889_weka.IBk",0.550016
9,-1.38336540244778,"2891_weka.HyperPipes",0.203334
9,-1.38336540244778,"2381_weka.NaiveBayes",0.173913
9,-1.38336540244778,"2893_weka.OLM",0.278522
9,-1.38336540244778,"2894_weka.FURIA",0.504086
9,-1.38336540244778,"6352_weka.BayesNet",0.423014
9,-1.38336540244778,"2897_weka.ConjunctiveRule",0.417457
9,-1.38336540244778,"2898_weka.SimpleCart",0.562929
9,-1.38336540244778,"6355_weka.AdaBoostM1_NaiveBayes",0.173913
9,-1.38336540244778,"2900_weka.LADTree",0.470088
9,-1.38336540244778,"2647_weka.Logistic",0.481203
9,-1.38336540244778,"2903_weka.AdaBoostM1_DecisionStump",0.417293
9,-1.38336540244778,"2904_weka.AdaBoostM1_J48",0.601667
9,-1.38336540244778,"2906_weka.Bagging_REPTree",0.604119
9,-1.38336540244778,"6250_weka.DecisionTable",0.503432
9,-1.38336540244778,"6378_weka.LogitBoost_DecisionStump",0.498692
10,-1.3453876938394,"8990_weka.MultilayerPerceptron",0.504413
10,-1.3453876938394,"8994_weka.MultilayerPerceptron",0.481331
10,-1.3453876938394,"8995_weka.MultilayerPerceptron",0.502376
10,-1.3453876938394,"2869_weka.SMO_PolyKernel",0.488798
10,-1.3453876938394,"2361_weka.OneR",0.470468
10,-1.3453876938394,"2362_weka.J48",0.508486
10,-1.3453876938394,"2364_weka.IBk",0.43924
10,-1.3453876938394,"2367_weka.REPTree",0.516633
10,-1.3453876938394,"2368_weka.RandomTree",0.48201
10,-1.3453876938394,"2369_weka.RandomForest",0.511202
10,-1.3453876938394,"2370_weka.LMT",0.54243
10,-1.3453876938394,"2371_weka.HoeffdingTree",0.501697
10,-1.3453876938394,"2882_weka.SMO_RBFKernel",0.425662
10,-1.3453876938394,"2373_weka.JRip",0.532926
10,-1.3453876938394,"2889_weka.IBk",0.4759
10,-1.3453876938394,"2891_weka.HyperPipes",0.42702
10,-1.3453876938394,"2381_weka.NaiveBayes",0.509165
10,-1.3453876938394,"2893_weka.OLM",0.437203
10,-1.3453876938394,"2894_weka.FURIA",0.54854
10,-1.3453876938394,"6352_weka.BayesNet",0.507128
10,-1.3453876938394,"2897_weka.ConjunctiveRule",0.42702
10,-1.3453876938394,"2898_weka.SimpleCart",0.549219
10,-1.3453876938394,"6355_weka.AdaBoostM1_NaiveBayes",0.509165
10,-1.3453876938394,"2900_weka.LADTree",0.553293
10,-1.3453876938394,"2647_weka.Logistic",0.509844
10,-1.3453876938394,"2903_weka.AdaBoostM1_DecisionStump",0.42702
10,-1.3453876938394,"2904_weka.AdaBoostM1_J48",0.514596
10,-1.3453876938394,"2906_weka.Bagging_REPTree",0.550577
10,-1.3453876938394,"6250_weka.DecisionTable",0.541752
10,-1.3453876938394,"6378_weka.LogitBoost_DecisionStump",0.550577
11,-1.34148167552971,"8990_weka.MultilayerPerceptron",0.502076
11,-1.34148167552971,"8994_weka.MultilayerPerceptron",0.496607
11,-1.34148167552971,"8995_weka.MultilayerPerceptron",0.510382
11,-1.34148167552971,"2869_weka.SMO_PolyKernel",0.451433
11,-1.34148167552971,"2361_weka.OneR",0.409906
11,-1.34148167552971,"2362_weka.J48",0.534488
11,-1.34148167552971,"2364_weka.IBk",0.648942
11,-1.34148167552971,"2367_weka.REPTree",0.526993
11,-1.34148167552971,"2368_weka.RandomTree",0.503089
11,-1.34148167552971,"2369_weka.RandomForest",0.686316
11,-1.34148167552971,"2370_weka.LMT",0.556265
11,-1.34148167552971,"2371_weka.HoeffdingTree",0.424997
11,-1.34148167552971,"2882_weka.SMO_RBFKernel",0.404234
11,-1.34148167552971,"2373_weka.JRip",0.501064
11,-1.34148167552971,"2889_weka.IBk",0.582093
11,-1.34148167552971,"2891_weka.HyperPipes",0.310949
11,-1.34148167552971,"2381_weka.NaiveBayes",0.419123
11,-1.34148167552971,"2893_weka.OLM",0.279044
11,-1.34148167552971,"2894_weka.FURIA",0.521219
11,-1.34148167552971,"6352_weka.BayesNet",0.469563
11,-1.34148167552971,"2897_weka.ConjunctiveRule",0.445255
11,-1.34148167552971,"2898_weka.SimpleCart",0.540261
11,-1.34148167552971,"6355_weka.AdaBoostM1_NaiveBayes",0.419123
11,-1.34148167552971,"2900_weka.LADTree",0.478274
11,-1.34148167552971,"2647_weka.Logistic",0.475742
11,-1.34148167552971,"2903_weka.AdaBoostM1_DecisionStump",0.447179
11,-1.34148167552971,"2904_weka.AdaBoostM1_J48",0.64013
11,-1.34148167552971,"2906_weka.Bagging_REPTree",0.602451
11,-1.34148167552971,"6250_weka.DecisionTable",0.475843
11,-1.34148167552971,"6378_weka.LogitBoost_DecisionStump",0.498734
12,-1.27231441450956,"8990_weka.MultilayerPerceptron",0.006254
12,-1.27231441450956,"8994_weka.MultilayerPerceptron",0.006254
12,-1.27231441450956,"8995_weka.MultilayerPerceptron",0.717323
12,-1.27231441450956,"2869_weka.SMO_PolyKernel",0.796748
12,-1.27231441450956,"2361_weka.OneR",0.036898
12,-1.27231441450956,"2362_weka.J48",0.50469
12,-1.27231441450956,"2364_weka.IBk",0.806754
12,-1.27231441450956,"2367_weka.REPTree",0.414009
12,-1.27231441450956,"2368_weka.RandomTree",0.427767
12,-1.27231441450956,"2369_weka.RandomForest",0.834897
12,-1.27231441450956,"2370_weka.LMT",0.802376
12,-1.27231441450956,"2371_weka.HoeffdingTree",0.779862
12,-1.27231441450956,"2882_weka.SMO_RBFKernel",0.106942
12,-1.27231441450956,"2373_weka.JRip",0.481551
12,-1.27231441450956,"2889_weka.IBk",0.74359
12,-1.27231441450956,"2891_weka.HyperPipes",0.624765
12,-1.27231441450956,"2381_weka.NaiveBayes",0.747342
12,-1.27231441450956,"2893_weka.OLM",0.009381
12,-1.27231441450956,"2894_weka.FURIA",0.590994
12,-1.27231441450956,"6352_weka.BayesNet",0.711695
12,-1.27231441450956,"2897_weka.ConjunctiveRule",0.018136
12,-1.27231441450956,"2898_weka.SimpleCart",0.49656
12,-1.27231441450956,"6355_weka.AdaBoostM1_NaiveBayes",0.747342
12,-1.27231441450956,"2900_weka.LADTree",0.370857
12,-1.27231441450956,"2647_weka.Logistic",0.756723
12,-1.27231441450956,"2903_weka.AdaBoostM1_DecisionStump",0.012508
12,-1.27231441450956,"2904_weka.AdaBoostM1_J48",0.72045
12,-1.27231441450956,"2906_weka.Bagging_REPTree",0.676673
12,-1.27231441450956,"6250_weka.DecisionTable",0.247655
12,-1.27231441450956,"6378_weka.LogitBoost_DecisionStump",0.705441
13,-1.23916388669517,"8990_weka.MultilayerPerceptron",0.121875
13,-1.23916388669517,"8994_weka.MultilayerPerceptron",0.00625
13,-1.23916388669517,"8995_weka.MultilayerPerceptron",0.704375
13,-1.23916388669517,"2869_weka.SMO_PolyKernel",0.821875
13,-1.23916388669517,"2361_weka.OneR",0.070625
13,-1.23916388669517,"2362_weka.J48",0.4875
13,-1.23916388669517,"2364_weka.IBk",0.741875
13,-1.23916388669517,"2367_weka.REPTree",0.3925
13,-1.23916388669517,"2368_weka.RandomTree",0.413125
13,-1.23916388669517,"2369_weka.RandomForest",0.8575
13,-1.23916388669517,"2370_weka.LMT",0.791875
13,-1.23916388669517,"2371_weka.HoeffdingTree",0.845625
13,-1.23916388669517,"2882_weka.SMO_RBFKernel",0.12625
13,-1.23916388669517,"2373_weka.JRip",0.416875
13,-1.23916388669517,"2889_weka.IBk",0.765625
13,-1.23916388669517,"2891_weka.HyperPipes",0.761875
13,-1.23916388669517,"2381_weka.NaiveBayes",0.851875
13,-1.23916388669517,"2893_weka.OLM",0.01
13,-1.23916388669517,"2894_weka.FURIA",0.534375
13,-1.23916388669517,"6352_weka.BayesNet",0.783125
13,-1.23916388669517,"2897_weka.ConjunctiveRule",0.019375
13,-1.23916388669517,"2898_weka.SimpleCart",0.451875
13,-1.23916388669517,"6355_weka.AdaBoostM1_NaiveBayes",0.845
13,-1.23916388669517,"2900_weka.LADTree",0.379375
13,-1.23916388669517,"2647_weka.Logistic",0.740625
13,-1.23916388669517,"2903_weka.AdaBoostM1_DecisionStump",0.011875
13,-1.23916388669517,"2904_weka.AdaBoostM1_J48",0.715
13,-1.23916388669517,"2906_weka.Bagging_REPTree",0.659375
13,-1.23916388669517,"6250_weka.DecisionTable",0.243125
13,-1.23916388669517,"6378_weka.LogitBoost_DecisionStump",0.6875
14,-1.13257842670916,"8990_weka.MultilayerPerceptron",0.622283
14,-1.13257842670916,"8994_weka.MultilayerPerceptron",0.650815
14,-1.13257842670916,"8995_weka.MultilayerPerceptron",0.612772
14,-1.13257842670916,"2869_weka.SMO_PolyKernel",0.642663
14,-1.13257842670916,"2361_weka.OneR",0.584239
14,-1.13257842670916,"2362_weka.J48",0.631793
14,-1.13257842670916,"2364_weka.IBk",0.509511
14,-1.13257842670916,"2367_weka.REPTree",0.442935
14,-1.13257842670916,"2368_weka.RandomTree",0.519022
14,-1.13257842670916,"2369_weka.RandomForest",0.57337
14,-1.13257842670916,"2370_weka.LMT",0.657609
14,-1.13257842670916,"2371_weka.HoeffdingTree",0.53125
14,-1.13257842670916,"2882_weka.SMO_RBFKernel",0.471467
14,-1.13257842670916,"2373_weka.JRip",0.597826
14,-1.13257842670916,"2889_weka.IBk",0.538043
14,-1.13257842670916,"2891_weka.HyperPipes",0.298913
14,-1.13257842670916,"2381_weka.NaiveBayes",0.546196
14,-1.13257842670916,"2893_weka.OLM",0.294837
14,-1.13257842670916,"2894_weka.FURIA",0.618207
14,-1.13257842670916,"6352_weka.BayesNet",0.546196
14,-1.13257842670916,"2897_weka.ConjunctiveRule",0.506793
14,-1.13257842670916,"2898_weka.SimpleCart",0.642663
14,-1.13257842670916,"6355_weka.AdaBoostM1_NaiveBayes",0.591033
14,-1.13257842670916,"2900_weka.LADTree",0.634511
14,-1.13257842670916,"2647_weka.Logistic",0.660326
14,-1.13257842670916,"2903_weka.AdaBoostM1_DecisionStump",0.494565
14,-1.13257842670916,"2904_weka.AdaBoostM1_J48",0.631793
14,-1.13257842670916,"2906_weka.Bagging_REPTree",0.451087
14,-1.13257842670916,"6250_weka.DecisionTable",0.588315
14,-1.13257842670916,"6378_weka.LogitBoost_DecisionStump",0.660326
15,-1.0135880424612,"8990_weka.MultilayerPerceptron",0.4984
15,-1.0135880424612,"8994_weka.MultilayerPerceptron",0.4696
15,-1.0135880424612,"8995_weka.MultilayerPerceptron",0.5
15,-1.0135880424612,"2869_weka.SMO_PolyKernel",0.566
15,-1.0135880424612,"2361_weka.OneR",0.4556
15,-1.0135880424612,"2362_weka.J48",0.6912
15,-1.0135880424612,"2364_weka.IBk",0.454
15,-1.0135880424612,"2367_weka.REPTree",0.7448
15,-1.0135880424612,"2368_weka.RandomTree",0.4464
15,-1.0135880424612,"2369_weka.RandomForest",0.5768
15,-1.0135880424612,"2370_weka.LMT",0.692
15,-1.0135880424612,"2371_weka.HoeffdingTree",0.5564
15,-1.0135880424612,"2882_weka.SMO_RBFKernel",0.5752
15,-1.0135880424612,"2373_weka.JRip",0.6676
15,-1.0135880424612,"2889_weka.IBk",0.5076
15,-1.0135880424612,"2891_weka.HyperPipes",0.4504
15,-1.0135880424612,"2381_weka.NaiveBayes",0.554
15,-1.0135880424612,"2893_weka.OLM",0.4524
15,-1.0135880424612,"2894_weka.FURIA",0.6852
15,-1.0135880424612,"6352_weka.BayesNet",0.5756
15,-1.0135880424612,"2897_weka.ConjunctiveRule",0.5336
15,-1.0135880424612,"2898_weka.SimpleCart",0.6196
15,-1.0135880424612,"6355_weka.AdaBoostM1_NaiveBayes",0.554
15,-1.0135880424612,"2900_weka.LADTree",0.6156
15,-1.0135880424612,"2647_weka.Logistic",0.558
15,-1.0135880424612,"2903_weka.AdaBoostM1_DecisionStump",0.5596
15,-1.0135880424612,"2904_weka.AdaBoostM1_J48",0.6824
15,-1.0135880424612,"2906_weka.Bagging_REPTree",0.7284
15,-1.0135880424612,"6250_weka.DecisionTable",0.6168
15,-1.0135880424612,"6378_weka.LogitBoost_DecisionStump",0.6044
16,-0.914548299765501,"8990_weka.MultilayerPerceptron",0.71875
16,-0.914548299765501,"8994_weka.MultilayerPerceptron",0.674107
16,-0.914548299765501,"8995_weka.MultilayerPerceptron",0.696429
