"Latent_Trait_Order","Latent_Trait","Algorithm","value"
3,-1.88119718138825,"maxino16-dis",0.000563091598110265
3,-1.88119718138825,"Naps-1.02-ms",0.000750159408874386
3,-1.88119718138825,"mscg2015b",0.0006899501855966
3,-1.88119718138825,"mscg2015a",0.00069656315738148
3,-1.88119718138825,"maxhs-b",0.00168055929013176
3,-1.88119718138825,"Open-WBO16",5.55524693072607e-05
3,-1.88119718138825,"QMaxSAT16UC",5.55524693072607e-05
3,-1.88119718138825,"maxino16-c10",0.000628298567479266
3,-1.88119718138825,"WMaxSatz+",5.55524693072607e-05
3,-1.88119718138825,"CCLS2akms",5.55524693072607e-05
3,-1.88119718138825,"QMaxSAT14",0.00163644694639
3,-1.88119718138825,"ahms-ls-1.70",5.55524693072607e-05
3,-1.88119718138825,"Open-WBO15",0.0025453712423957
4,-1.77482205930314,"CCEHC2akms",5.55524693072607e-05
4,-1.77482205930314,"ahms-1.70",5.55524693072607e-05
4,-1.77482205930314,"LMHS-2016",5.55524693072607e-05
4,-1.77482205930314,"Optiriss6",0.00206825232678387
4,-1.77482205930314,"WPM3-2015-co",0.00182858814709163
4,-1.77482205930314,"WMaxSatz09",5.55524693072607e-05
4,-1.77482205930314,"maxino16-dis",0.000794230708136099
4,-1.77482205930314,"Naps-1.02-ms",5.55524693072607e-05
4,-1.77482205930314,"mscg2015b",0.0033425811411572
4,-1.77482205930314,"mscg2015a",0.000667342907479579
4,-1.77482205930314,"maxhs-b",5.55524693072607e-05
4,-1.77482205930314,"Open-WBO16",0.00260287878393503
4,-1.77482205930314,"QMaxSAT16UC",5.55524693072607e-05
4,-1.77482205930314,"maxino16-c10",0.00105612234121201
4,-1.77482205930314,"WMaxSatz+",5.55524693072607e-05
4,-1.77482205930314,"CCLS2akms",5.55524693072607e-05
4,-1.77482205930314,"QMaxSAT14",5.55524693072607e-05
4,-1.77482205930314,"ahms-ls-1.70",5.55524693072607e-05
4,-1.77482205930314,"Open-WBO15",0.00148601658394508
5,-1.76101143690794,"CCEHC2akms",5.55524693072607e-05
5,-1.76101143690794,"ahms-1.70",5.55524693072607e-05
5,-1.76101143690794,"LMHS-2016",0.000573990207727056
5,-1.76101143690794,"Optiriss6",5.55524693072607e-05
5,-1.76101143690794,"WPM3-2015-co",0.000814902945059243
5,-1.76101143690794,"WMaxSatz09",5.55524693072607e-05
5,-1.76101143690794,"maxino16-dis",0.00181699251399084
5,-1.76101143690794,"Naps-1.02-ms",0.00190777801095065
5,-1.76101143690794,"mscg2015b",0.00201255836419256
5,-1.76101143690794,"mscg2015a",0.00205909605683105
5,-1.76101143690794,"maxhs-b",5.55524693072607e-05
5,-1.76101143690794,"Open-WBO16",0.000946844168386767
5,-1.76101143690794,"QMaxSAT16UC",5.55524693072607e-05
5,-1.76101143690794,"maxino16-c10",0.00186414137648199
5,-1.76101143690794,"WMaxSatz+",5.55524693072607e-05
5,-1.76101143690794,"CCLS2akms",5.55524693072607e-05
5,-1.76101143690794,"QMaxSAT14",0.00323488499983826
5,-1.76101143690794,"ahms-ls-1.70",5.55524693072607e-05
5,-1.76101143690794,"Open-WBO15",0.00130463144161774
6,-1.74513359878202,"CCEHC2akms",5.55524693072607e-05
6,-1.74513359878202,"ahms-1.70",5.55524693072607e-05
6,-1.74513359878202,"LMHS-2016",0.00146916228366585
6,-1.74513359878202,"Optiriss6",0.00181712458206135
6,-1.74513359878202,"WPM3-2015-co",0.00178088046730303
6,-1.74513359878202,"WMaxSatz09",5.55524693072607e-05
6,-1.74513359878202,"maxino16-dis",0.00749175906502847
6,-1.74513359878202,"Naps-1.02-ms",0.00726532984597501
6,-1.74513359878202,"mscg2015b",0.00116985061007709
6,-1.74513359878202,"mscg2015a",0.00106901565038912
6,-1.74513359878202,"maxhs-b",0.0068259385665529
6,-1.74513359878202,"Open-WBO16",0.00181854552728728
6,-1.74513359878202,"QMaxSAT16UC",0.0014691406996048
6,-1.74513359878202,"maxino16-c10",0.0071285999429712
6,-1.74513359878202,"WMaxSatz+",5.55524693072607e-05
6,-1.74513359878202,"CCLS2akms",5.55524693072607e-05
6,-1.74513359878202,"QMaxSAT14",0.00179985601151908
6,-1.74513359878202,"ahms-ls-1.70",5.55524693072607e-05
6,-1.74513359878202,"Open-WBO15",0.00193903668657411
7,-1.72182813094092,"CCEHC2akms",5.55524693072607e-05
7,-1.72182813094092,"ahms-1.70",5.55524693072607e-05
7,-1.72182813094092,"LMHS-2016",0.00361925443358668
7,-1.72182813094092,"Optiriss6",0.00129314246550542
7,-1.72182813094092,"WPM3-2015-co",0.00157175864074313
7,-1.72182813094092,"WMaxSatz09",5.55524693072607e-05
7,-1.72182813094092,"maxino16-dis",0.00890392663164456
7,-1.72182813094092,"Naps-1.02-ms",0.00633191920471095
7,-1.72182813094092,"mscg2015b",0.0012675877804538
7,-1.72182813094092,"mscg2015a",0.00121977995169671
7,-1.72182813094092,"maxhs-b",0.0141562853907135
7,-1.72182813094092,"Open-WBO16",0.00162826671008711
7,-1.72182813094092,"QMaxSAT16UC",0.00270643319169666
7,-1.72182813094092,"maxino16-c10",0.00972573429293912
7,-1.72182813094092,"WMaxSatz+",5.55524693072607e-05
7,-1.72182813094092,"CCLS2akms",5.55524693072607e-05
7,-1.72182813094092,"QMaxSAT14",0.00119108591302691
7,-1.72182813094092,"ahms-ls-1.70",5.55524693072607e-05
7,-1.72182813094092,"Open-WBO15",0.00179256444269171
8,-1.7178520226625,"CCEHC2akms",5.55524693072607e-05
8,-1.7178520226625,"ahms-1.70",5.55524693072607e-05
8,-1.7178520226625,"LMHS-2016",5.55524693072607e-05
8,-1.7178520226625,"Optiriss6",0.000867761782035596
8,-1.7178520226625,"WPM3-2015-co",0.00068662455369404
8,-1.7178520226625,"WMaxSatz09",5.55524693072607e-05
8,-1.7178520226625,"maxino16-dis",0.000579236681900591
8,-1.7178520226625,"Naps-1.02-ms",5.55524693072607e-05
8,-1.7178520226625,"mscg2015b",0.0050709939148073
8,-1.7178520226625,"mscg2015a",0.00315706393054459
8,-1.7178520226625,"maxhs-b",0.00142261676127068
8,-1.7178520226625,"Open-WBO16",0.00311584719885337
8,-1.7178520226625,"QMaxSAT16UC",5.55524693072607e-05
8,-1.7178520226625,"maxino16-c10",0.00188494307471914
8,-1.7178520226625,"WMaxSatz+",5.55524693072607e-05
8,-1.7178520226625,"CCLS2akms",5.55524693072607e-05
8,-1.7178520226625,"QMaxSAT14",5.55524693072607e-05
8,-1.7178520226625,"ahms-ls-1.70",5.55524693072607e-05
8,-1.7178520226625,"Open-WBO15",0.00176332633880552
9,-1.68926456671309,"CCEHC2akms",5.55524693072607e-05
9,-1.68926456671309,"ahms-1.70",5.55524693072607e-05
9,-1.68926456671309,"LMHS-2016",5.55524693072607e-05
9,-1.68926456671309,"Optiriss6",0.0011258598754799
9,-1.68926456671309,"WPM3-2015-co",0.00243528237099092
9,-1.68926456671309,"WMaxSatz09",5.55524693072607e-05
9,-1.68926456671309,"maxino16-dis",0.00686436024162548
9,-1.68926456671309,"Naps-1.02-ms",0.00201991637546206
9,-1.68926456671309,"mscg2015b",0.00112320427716189
9,-1.68926456671309,"mscg2015a",0.00171844927137751
9,-1.68926456671309,"maxhs-b",0.00277000637101465
9,-1.68926456671309,"Open-WBO16",0.00273815065304893
9,-1.68926456671309,"QMaxSAT16UC",0.0036892200988711
9,-1.68926456671309,"maxino16-c10",0.00451365380275333
9,-1.68926456671309,"WMaxSatz+",5.55524693072607e-05
9,-1.68926456671309,"CCLS2akms",5.55524693072607e-05
9,-1.68926456671309,"QMaxSAT14",0.00218045440669836
9,-1.68926456671309,"ahms-ls-1.70",5.55524693072607e-05
9,-1.68926456671309,"Open-WBO15",0.00343100253894188
10,-1.68744156482924,"CCEHC2akms",5.55524693072607e-05
10,-1.68744156482924,"ahms-1.70",5.55524693072607e-05
10,-1.68744156482924,"LMHS-2016",5.55524693072607e-05
10,-1.68744156482924,"Optiriss6",0.000932322695531377
10,-1.68744156482924,"WPM3-2015-co",0.00299338461998982
10,-1.68744156482924,"WMaxSatz09",5.55524693072607e-05
10,-1.68744156482924,"maxino16-dis",0.00561924027871432
10,-1.68744156482924,"Naps-1.02-ms",0.00186595014181221
10,-1.68744156482924,"mscg2015b",0.00142783711234222
10,-1.68744156482924,"mscg2015a",0.00119710301071407
10,-1.68744156482924,"maxhs-b",0.00336949929240515
10,-1.68744156482924,"Open-WBO16",0.00356773341895894
10,-1.68744156482924,"QMaxSAT16UC",0.0036757948906451
10,-1.68744156482924,"maxino16-c10",0.00560161326462021
10,-1.68744156482924,"WMaxSatz+",5.55524693072607e-05
10,-1.68744156482924,"CCLS2akms",5.55524693072607e-05
10,-1.68744156482924,"QMaxSAT14",0.00363147764825507
10,-1.68744156482924,"ahms-ls-1.70",5.55524693072607e-05
10,-1.68744156482924,"Open-WBO15",0.00266880170803309
11,-1.6866773163463,"CCEHC2akms",5.55524693072607e-05
11,-1.6866773163463,"ahms-1.70",5.55524693072607e-05
11,-1.6866773163463,"LMHS-2016",5.55524693072607e-05
11,-1.6866773163463,"Optiriss6",5.55524693072607e-05
11,-1.6866773163463,"WPM3-2015-co",0.00104567508783671
11,-1.6866773163463,"WMaxSatz09",5.55524693072607e-05
11,-1.6866773163463,"maxino16-dis",5.55524693072607e-05
11,-1.6866773163463,"Naps-1.02-ms",5.55524693072607e-05
11,-1.6866773163463,"mscg2015b",0.00084382488945894
11,-1.6866773163463,"mscg2015a",0.000568194731698448
11,-1.6866773163463,"maxhs-b",5.55524693072607e-05
11,-1.6866773163463,"Open-WBO16",0.00314504969178513
11,-1.6866773163463,"QMaxSAT16UC",5.55524693072607e-05
11,-1.6866773163463,"maxino16-c10",5.55524693072607e-05
11,-1.6866773163463,"WMaxSatz+",5.55524693072607e-05
11,-1.6866773163463,"CCLS2akms",5.55524693072607e-05
11,-1.6866773163463,"QMaxSAT14",5.55524693072607e-05
11,-1.6866773163463,"ahms-ls-1.70",5.55524693072607e-05
11,-1.6866773163463,"Open-WBO15",0.00183952025311799
12,-1.67758399028301,"CCEHC2akms",5.55524693072607e-05
12,-1.67758399028301,"ahms-1.70",5.55524693072607e-05
12,-1.67758399028301,"LMHS-2016",5.55524693072607e-05
12,-1.67758399028301,"Optiriss6",0.00139165286610908
12,-1.67758399028301,"WPM3-2015-co",0.00313224331266053
12,-1.67758399028301,"WMaxSatz09",5.55524693072607e-05
12,-1.67758399028301,"maxino16-dis",0.00198389080665
12,-1.67758399028301,"Naps-1.02-ms",0.00325648039598802
12,-1.67758399028301,"mscg2015b",0.00299580587177951
12,-1.67758399028301,"mscg2015a",0.00158508749682983
12,-1.67758399028301,"maxhs-b",0.00312197558615092
12,-1.67758399028301,"Open-WBO16",0.00203099295245445
12,-1.67758399028301,"QMaxSAT16UC",0.00312236550410591
12,-1.67758399028301,"maxino16-c10",0.00351444436634568
12,-1.67758399028301,"WMaxSatz+",5.55524693072607e-05
12,-1.67758399028301,"CCLS2akms",5.55524693072607e-05
12,-1.67758399028301,"QMaxSAT14",0.00177141642457309
12,-1.67758399028301,"ahms-ls-1.70",5.55524693072607e-05
12,-1.67758399028301,"Open-WBO15",0.00264151940196001
13,-1.66410023424233,"CCEHC2akms",5.55524693072607e-05
13,-1.66410023424233,"ahms-1.70",5.55524693072607e-05
13,-1.66410023424233,"LMHS-2016",5.55524693072607e-05
13,-1.66410023424233,"Optiriss6",5.55524693072607e-05
13,-1.66410023424233,"WPM3-2015-co",0.00322372662798195
13,-1.66410023424233,"WMaxSatz09",5.55524693072607e-05
13,-1.66410023424233,"maxino16-dis",5.55524693072607e-05
13,-1.66410023424233,"Naps-1.02-ms",5.55524693072607e-05
13,-1.66410023424233,"mscg2015b",0.00144908635105566
13,-1.66410023424233,"mscg2015a",0.000625484750681778
13,-1.66410023424233,"maxhs-b",5.55524693072607e-05
13,-1.66410023424233,"Open-WBO16",0.000673151358082865
13,-1.66410023424233,"QMaxSAT16UC",0.000725610419765628
13,-1.66410023424233,"maxino16-c10",5.55524693072607e-05
13,-1.66410023424233,"WMaxSatz+",5.55524693072607e-05
13,-1.66410023424233,"CCLS2akms",5.55524693072607e-05
13,-1.66410023424233,"QMaxSAT14",5.55524693072607e-05
13,-1.66410023424233,"ahms-ls-1.70",5.55524693072607e-05
13,-1.66410023424233,"Open-WBO15",0.00107269665211375
14,-1.66033532713665,"CCEHC2akms",5.55524693072607e-05
14,-1.66033532713665,"ahms-1.70",5.55524693072607e-05
14,-1.66033532713665,"LMHS-2016",5.55524693072607e-05
14,-1.66033532713665,"Optiriss6",0.00114649973630506
14,-1.66033532713665,"WPM3-2015-co",0.00153661759734472
14,-1.66033532713665,"WMaxSatz09",5.55524693072607e-05
14,-1.66033532713665,"maxino16-dis",5.55524693072607e-05
14,-1.66033532713665,"Naps-1.02-ms",0.000675502235912401
14,-1.66033532713665,"mscg2015b",0.00488806334930101
14,-1.66033532713665,"mscg2015a",0.00226567279153545
14,-1.66033532713665,"maxhs-b",5.55524693072607e-05
14,-1.66033532713665,"Open-WBO16",0.00311555597096302
14,-1.66033532713665,"QMaxSAT16UC",0.000619835991396676
14,-1.66033532713665,"maxino16-c10",0.00126300899262403
14,-1.66033532713665,"WMaxSatz+",5.55524693072607e-05
14,-1.66033532713665,"CCLS2akms",5.55524693072607e-05
14,-1.66033532713665,"QMaxSAT14",0.00172783191651116
14,-1.66033532713665,"ahms-ls-1.70",5.55524693072607e-05
14,-1.66033532713665,"Open-WBO15",0.00574019861087194
15,-1.65463555518969,"CCEHC2akms",5.55524693072607e-05
15,-1.65463555518969,"ahms-1.70",5.55524693072607e-05
15,-1.65463555518969,"LMHS-2016",5.55524693072607e-05
15,-1.65463555518969,"Optiriss6",0.000869081554613085
15,-1.65463555518969,"WPM3-2015-co",0.000556507802239387
15,-1.65463555518969,"WMaxSatz09",5.55524693072607e-05
15,-1.65463555518969,"maxino16-dis",5.55524693072607e-05
15,-1.65463555518969,"Naps-1.02-ms",5.55524693072607e-05
15,-1.65463555518969,"mscg2015b",5.55524693072607e-05
15,-1.65463555518969,"mscg2015a",0.000799776062702443
15,-1.65463555518969,"maxhs-b",0.0109709270433352
15,-1.65463555518969,"Open-WBO16",0.00108348231215125
15,-1.65463555518969,"QMaxSAT16UC",5.55524693072607e-05
15,-1.65463555518969,"maxino16-c10",5.55524693072607e-05
15,-1.65463555518969,"WMaxSatz+",5.55524693072607e-05
15,-1.65463555518969,"CCLS2akms",5.55524693072607e-05
15,-1.65463555518969,"QMaxSAT14",5.55524693072607e-05
15,-1.65463555518969,"ahms-ls-1.70",5.55524693072607e-05
15,-1.65463555518969,"Open-WBO15",0.00199397818587865
16,-1.65241220336705,"CCEHC2akms",5.55524693072607e-05
16,-1.65241220336705,"ahms-1.70",5.55524693072607e-05
16,-1.65241220336705,"LMHS-2016",5.55524693072607e-05
16,-1.65241220336705,"Optiriss6",0.00194658568870202
16,-1.65241220336705,"WPM3-2015-co",0.00150961625554784
16,-1.65241220336705,"WMaxSatz09",5.55524693072607e-05
16,-1.65241220336705,"maxino16-dis",5.55524693072607e-05
16,-1.65241220336705,"Naps-1.02-ms",5.55524693072607e-05
16,-1.65241220336705,"mscg2015b",0.00223005218322109
16,-1.65241220336705,"mscg2015a",0.00386966953022212
16,-1.65241220336705,"maxhs-b",5.55524693072607e-05
16,-1.65241220336705,"Open-WBO16",0.00188746909269361
16,-1.65241220336705,"QMaxSAT16UC",0.00181573882412754
16,-1.65241220336705,"maxino16-c10",0.000982106028166801
16,-1.65241220336705,"WMaxSatz+",5.55524693072607e-05
16,-1.65241220336705,"CCLS2akms",5.55524693072607e-05
16,-1.65241220336705,"QMaxSAT14",0.00132876239070929
16,-1.65241220336705,"ahms-ls-1.70",5.55524693072607e-05
16,-1.65241220336705,"Open-WBO15",0.00134575012111751
17,-1.6420937005598,"CCEHC2akms",5.55524693072607e-05
17,-1.6420937005598,"ahms-1.70",5.55524693072607e-05
17,-1.6420937005598,"LMHS-2016",5.55524693072607e-05
17,-1.6420937005598,"Optiriss6",0.00127118105431757
17,-1.6420937005598,"WPM3-2015-co",0.00107513009074098
17,-1.6420937005598,"WMaxSatz09",5.55524693072607e-05
17,-1.6420937005598,"maxino16-dis",5.55524693072607e-05
17,-1.6420937005598,"Naps-1.02-ms",5.55524693072607e-05
17,-1.6420937005598,"mscg2015b",0.00242488906132544
17,-1.6420937005598,"mscg2015a",0.00844238075137189
17,-1.6420937005598,"maxhs-b",0.000702479048562377
17,-1.6420937005598,"Open-WBO16",0.00277200277200277
17,-1.6420937005598,"QMaxSAT16UC",0.000850564349445857
17,-1.6420937005598,"maxino16-c10",0.00101284284730381
17,-1.6420937005598,"WMaxSatz+",5.55524693072607e-05
17,-1.6420937005598,"CCLS2akms",5.55524693072607e-05
17,-1.6420937005598,"QMaxSAT14",0.000598981731057203
17,-1.6420937005598,"ahms-ls-1.70",5.55524693072607e-05
17,-1.6420937005598,"Open-WBO15",0.00345244260314172
18,-1.63044789734724,"CCEHC2akms",5.55524693072607e-05
18,-1.63044789734724,"ahms-1.70",5.55524693072607e-05
18,-1.63044789734724,"LMHS-2016",0.000693827708703375
18,-1.63044789734724,"Optiriss6",5.55524693072607e-05
18,-1.63044789734724,"WPM3-2015-co",0.00240171001753248
18,-1.63044789734724,"WMaxSatz09",5.55524693072607e-05
18,-1.63044789734724,"maxino16-dis",0.00536078052964512
18,-1.63044789734724,"Naps-1.02-ms",0.003496381245411
18,-1.63044789734724,"mscg2015b",0.00299284709544189
18,-1.63044789734724,"mscg2015a",0.00155070014111371
18,-1.63044789734724,"maxhs-b",0.00375234521575985
18,-1.63044789734724,"Open-WBO16",0.0028191249436175
18,-1.63044789734724,"QMaxSAT16UC",0.00282350283762035
18,-1.63044789734724,"maxino16-c10",0.00184542703181516
18,-1.63044789734724,"WMaxSatz+",5.55524693072607e-05
18,-1.63044789734724,"CCLS2akms",5.55524693072607e-05
18,-1.63044789734724,"QMaxSAT14",0.003131556696834
18,-1.63044789734724,"ahms-ls-1.70",5.55524693072607e-05
18,-1.63044789734724,"Open-WBO15",0.0019642120563336
19,-1.62612680524112,"CCEHC2akms",5.55524693072607e-05
19,-1.62612680524112,"ahms-1.70",5.55524693072607e-05
19,-1.62612680524112,"LMHS-2016",5.55524693072607e-05
19,-1.62612680524112,"Optiriss6",0.00339431791181562
19,-1.62612680524112,"WPM3-2015-co",0.00219611288020204
19,-1.62612680524112,"WMaxSatz09",5.55524693072607e-05
19,-1.62612680524112,"maxino16-dis",5.55524693072607e-05
19,-1.62612680524112,"Naps-1.02-ms",5.55524693072607e-05
19,-1.62612680524112,"mscg2015b",0.00171244605794917
19,-1.62612680524112,"mscg2015a",0.00190244273647363
19,-1.62612680524112,"maxhs-b",0.00120442747539957
19,-1.62612680524112,"Open-WBO16",0.0034651235316539
19,-1.62612680524112,"QMaxSAT16UC",0.00325298461338278
19,-1.62612680524112,"maxino16-c10",0.00239739163789797
19,-1.62612680524112,"WMaxSatz+",5.55524693072607e-05
19,-1.62612680524112,"CCLS2akms",5.55524693072607e-05
19,-1.62612680524112,"QMaxSAT14",0.00202061022428774
19,-1.62612680524112,"ahms-ls-1.70",5.55524693072607e-05
19,-1.62612680524112,"Open-WBO15",0.00272338571311855
20,-1.61881706723315,"CCEHC2akms",5.55524693072607e-05
20,-1.61881706723315,"ahms-1.70",5.55524693072607e-05
20,-1.61881706723315,"LMHS-2016",5.55524693072607e-05
20,-1.61881706723315,"Optiriss6",0.000812598527571468
20,-1.61881706723315,"WPM3-2015-co",0.00225204936492208
20,-1.61881706723315,"WMaxSatz09",5.55524693072607e-05
20,-1.61881706723315,"maxino16-dis",5.55524693072607e-05
20,-1.61881706723315,"Naps-1.02-ms",5.55524693072607e-05
20,-1.61881706723315,"mscg2015b",0.00542740841248304
20,-1.61881706723315,"mscg2015a",0.00302288322602098
20,-1.61881706723315,"maxhs-b",5.55524693072607e-05
20,-1.61881706723315,"Open-WBO16",0.000690345517931725
20,-1.61881706723315,"QMaxSAT16UC",0.000579434703503262
20,-1.61881706723315,"maxino16-c10",5.55524693072607e-05
20,-1.61881706723315,"WMaxSatz+",5.55524693072607e-05
20,-1.61881706723315,"CCLS2akms",5.55524693072607e-05
20,-1.61881706723315,"QMaxSAT14",0.000703670344517001
20,-1.61881706723315,"ahms-ls-1.70",5.55524693072607e-05
20,-1.61881706723315,"Open-WBO15",0.000694401044379171
21,-1.60849808553102,"CCEHC2akms",5.55524693072607e-05
21,-1.60849808553102,"ahms-1.70",5.55524693072607e-05
21,-1.60849808553102,"LMHS-2016",5.55524693072607e-05
21,-1.60849808553102,"Optiriss6",0.000705860761906106
21,-1.60849808553102,"WPM3-2015-co",0.0047174261722804
21,-1.60849808553102,"WMaxSatz09",5.55524693072607e-05
21,-1.60849808553102,"maxino16-dis",0.00496524329692155
21,-1.60849808553102,"Naps-1.02-ms",0.00231932461267279
21,-1.60849808553102,"mscg2015b",0.00149409831166891
21,-1.60849808553102,"mscg2015a",0.00236635982867555
21,-1.60849808553102,"maxhs-b",0.00324569944823109
21,-1.60849808553102,"Open-WBO16",0.00433407012525463
21,-1.60849808553102,"QMaxSAT16UC",0.00370521323502168
21,-1.60849808553102,"maxino16-c10",0.00404923874311629
21,-1.60849808553102,"WMaxSatz+",5.55524693072607e-05
21,-1.60849808553102,"CCLS2akms",5.55524693072607e-05
21,-1.60849808553102,"QMaxSAT14",0.00307910213381778
21,-1.60849808553102,"ahms-ls-1.70",5.55524693072607e-05
21,-1.60849808553102,"Open-WBO15",0.00306616790335439
22,-1.57519693315132,"CCEHC2akms",5.55524693072607e-05
22,-1.57519693315132,"ahms-1.70",5.55524693072607e-05
22,-1.57519693315132,"LMHS-2016",0.00461808441858317
22,-1.57519693315132,"Optiriss6",0.00200952514920724
22,-1.57519693315132,"WPM3-2015-co",0.00241126543209877
22,-1.57519693315132,"WMaxSatz09",5.55524693072607e-05
22,-1.57519693315132,"maxino16-dis",0.0100908173562059
22,-1.57519693315132,"Naps-1.02-ms",0.00660851176315094
22,-1.57519693315132,"mscg2015b",0.00179188990628416
22,-1.57519693315132,"mscg2015a",0.00184355585052449
22,-1.57519693315132,"maxhs-b",0.0189071658158442
22,-1.57519693315132,"Open-WBO16",0.00224683757611162
22,-1.57519693315132,"QMaxSAT16UC",0.0045341192473362
22,-1.57519693315132,"maxino16-c10",0.0104210087536474
22,-1.57519693315132,"WMaxSatz+",5.55524693072607e-05
22,-1.57519693315132,"CCLS2akms",5.55524693072607e-05
22,-1.57519693315132,"QMaxSAT14",0.00155802069051477
22,-1.57519693315132,"ahms-ls-1.70",5.55524693072607e-05
22,-1.57519693315132,"Open-WBO15",0.0025654181631606
23,-1.55628909858575,"CCEHC2akms",5.55524693072607e-05
23,-1.55628909858575,"ahms-1.70",5.55524693072607e-05
23,-1.55628909858575,"LMHS-2016",5.55524693072607e-05
23,-1.55628909858575,"Optiriss6",0.00168551635793625
23,-1.55628909858575,"WPM3-2015-co",0.00228707346079956
23,-1.55628909858575,"WMaxSatz09",5.55524693072607e-05
23,-1.55628909858575,"maxino16-dis",5.55524693072607e-05
23,-1.55628909858575,"Naps-1.02-ms",5.55524693072607e-05
23,-1.55628909858575,"mscg2015b",0.00206615839170231
23,-1.55628909858575,"mscg2015a",0.00623130608175474
23,-1.55628909858575,"maxhs-b",5.55524693072607e-05
23,-1.55628909858575,"Open-WBO16",0.00203761436110602
23,-1.55628909858575,"QMaxSAT16UC",0.000580396526907183
23,-1.55628909858575,"maxino16-c10",0.00162546122462249
23,-1.55628909858575,"WMaxSatz+",5.55524693072607e-05
23,-1.55628909858575,"CCLS2akms",5.55524693072607e-05
23,-1.55628909858575,"QMaxSAT14",5.55524693072607e-05
23,-1.55628909858575,"ahms-ls-1.70",5.55524693072607e-05
23,-1.55628909858575,"Open-WBO15",0.00117580660332988
24,-1.48754546256521,"CCEHC2akms",5.55524693072607e-05
24,-1.48754546256521,"ahms-1.70",5.55524693072607e-05
24,-1.48754546256521,"LMHS-2016",5.55524693072607e-05
24,-1.48754546256521,"Optiriss6",5.55524693072607e-05
24,-1.48754546256521,"WPM3-2015-co",0.00106890138315839
24,-1.48754546256521,"WMaxSatz09",5.55524693072607e-05
24,-1.48754546256521,"maxino16-dis",5.55524693072607e-05
24,-1.48754546256521,"Naps-1.02-ms",5.55524693072607e-05
24,-1.48754546256521,"mscg2015b",5.55524693072607e-05
24,-1.48754546256521,"mscg2015a",5.55524693072607e-05
24,-1.48754546256521,"maxhs-b",5.55524693072607e-05
24,-1.48754546256521,"Open-WBO16",0.00169204737732657
24,-1.48754546256521,"QMaxSAT16UC",0.00130635279363545
24,-1.48754546256521,"maxino16-c10",0.000694348007221219
24,-1.48754546256521,"WMaxSatz+",5.55524693072607e-05
24,-1.48754546256521,"CCLS2akms",5.55524693072607e-05
24,-1.48754546256521,"QMaxSAT14",0.00122664769451566
24,-1.48754546256521,"ahms-ls-1.70",5.55524693072607e-05
24,-1.48754546256521,"Open-WBO15",0.00100533834662056
